drugbank_id	entrez_gene	affinity_nM	n_pairs
DB04849	8814	10001	1
DB04849	8899	10001	1
DB04849	8999	10001	1
DB04849	9024	10001	1
DB04849	9064	10001	1
DB04849	9088	10001	1
DB04849	9113	10001	1
DB04849	9149	10001	1
DB04849	9201	10001	1
DB04849	9252	10001	1
DB04849	9261	10001	1
DB04849	9262	10001	1
DB04849	9344	5900	1
DB04849	9448	2000	1
DB04849	9578	10001	1
DB04849	9641	10001	1
DB04849	9748	22	1
DB04849	9833	10001	1
DB04849	9874	10001	1
DB04849	9891	10001	1
DB04849	9943	10001	1
DB04849	10000	10001	1
DB04849	10114	10001	1
DB04849	10188	10001	1
DB04849	10298	10001	1
DB04849	10461	2600	1
DB04849	10494	10001	1
DB04849	10733	2100	1
DB04849	10746	10001	1
DB04849	10769	10001	1
DB04849	10783	10001	1
DB04849	11011	10001	1
DB04849	11040	10001	1
DB04849	11113	10001	1
DB04849	11183	100	1
DB04849	11184	920	1
DB04849	11200	10001	1
DB04849	11329	10001	1
DB04849	22858	10001	1
DB04849	22983	10001	1
DB04849	23012	10001	1
DB04849	23043	810	1
DB04849	23097	10001	1
DB04849	23235	2100	1
DB04849	23387	10001	1
DB04849	23396	10001	1
DB04849	23604	10001	1
DB04849	23678	10001	1
DB04849	23683	10001	1
DB04849	25778	10001	1
DB04849	25989	10001	1
DB04849	26524	10001	1
DB04849	27102	3100	1
DB04849	27148	10001	1
DB04849	27330	10001	1
DB04849	27347	10001	1
DB04849	28996	10001	1
DB04849	29110	10001	1
DB04849	30811	10001	1
DB04849	51135	10001	1
DB04849	51265	10001	1
DB04849	51347	5000	1
DB04849	51701	10001	1
DB04849	51765	4500	1
DB04849	53904	10001	1
DB04849	53944	10001	1
DB04849	54861	10001	1
DB04849	55351	10001	1
DB04849	55589	10001	1
DB04849	55781	10001	1
DB04849	56924	10001	1
DB04849	56997	10001	1
DB04849	57118	10001	1
DB04849	57144	10001	1
DB04849	57172	10001	1
DB04849	57396	10001	1
DB04849	57551	10001	1
DB04849	57787	10001	1
DB04849	65061	10001	1
DB04849	65975	540	1
DB04849	79837	10001	1
DB04849	79934	10001	1
DB04849	80122	250	1
DB04849	81788	10001	1
DB04849	83732	10001	1
DB04849	83942	10001	1
DB04849	84254	10001	1
DB04849	85366	10001	1
DB04849	85443	10001	1
DB04849	91754	10001	1
DB04849	91807	10001	1
DB04849	120892	10001	1
DB04849	122011	10001	1
DB04849	131890	10001	1
DB04849	140609	10001	1
DB04849	140803	10001	1
DB04849	140901	5.4	1
DB04849	147746	10001	1
DB04849	150094	10001	1
DB04849	167359	10001	1
DB04849	202374	10001	1
DB04849	225689	10001	1
DB04849	255239	10001	1
DB04849	282974	10001	1
DB04849	285220	36	1
DB04849	340156	10001	1
DB04849	341676	10001	1
DB04849	388228	10001	1
DB04849	389840	10001	1
DB04849	415116	10001	1
DB04849	494551	10001	1
DB04849	100130827	10001	1
DB04849	100533105	10001	1
DB04849	102724428	10001	1
DB04849	102800317	2800	1
DB04851	760	2160000	1
DB04851	762	99	1
DB04851	763	1670000	1
DB04851	768	4930000	1
DB04851	2280	17	1
DB04851	2288	7370	1
DB04851	3172	39870	1
DB04851	4363	5180	1
DB04851	5346	3708	1
DB04851	79068	3e+05	1
DB04851	440503	5632	1
DB04855	3741	2370	1
DB04855	3757	974.007186831802	1
DB04856	886	195	1
DB04859	43	139.63523910532	1
DB04861	3350	25.8	1
DB04862	3615	10.3228011545637	1
DB04864	43	14.5647531512197	3
DB04867	886	0.56	1
DB04868	25	26.9912765965432	1
DB04868	27	26	1
DB04868	90	10001	1
DB04868	91	10001	1
DB04868	92	10001	1
DB04868	93	10001	1
DB04868	94	10001	1
DB04868	207	10001	1
DB04868	208	10001	1
DB04868	238	10001	1
DB04868	558	10001	1
DB04868	640	500	1
DB04868	657	10001	1
DB04868	658	10001	1
DB04868	659	10001	1
DB04868	660	10001	1
DB04868	673	984.377976185977	1
DB04868	695	10001	1
DB04868	759	29.3	1
DB04868	760	4.1	1
DB04868	761	443	1
DB04868	762	446	1
DB04868	763	5485	1
DB04868	765	461	1
DB04868	766	99	1
DB04868	768	41.9	1
DB04868	771	302	1
DB04868	780	1.1	1
DB04868	814	10001	1
DB04868	818	10001	1
DB04868	984	10001	1
DB04868	1017	10001	1
DB04868	1018	10001	1
DB04868	1019	10001	1
DB04868	1020	10001	1
DB04868	1022	10001	1
DB04868	1024	10001	1
DB04868	1025	10001	1
DB04868	1195	2100	1
DB04868	1196	10001	1
DB04868	1198	10001	1
DB04868	1263	10001	1
DB04868	1432	460	1
DB04868	1436	45	1
DB04868	1445	2400	1
DB04868	1452	10001	1
DB04868	1454	10001	1
DB04868	1455	10001	1
DB04868	1456	10001	1
DB04868	1457	10001	1
DB04868	1459	10001	1
DB04868	1613	10001	1
DB04868	1760	10001	1
DB04868	1859	10001	1
DB04868	1956	10001	1
DB04868	1969	230	1
DB04868	2011	10001	1
DB04868	2042	110	1
DB04868	2043	330	1
DB04868	2044	1900	1
DB04868	2045	10001	1
DB04868	2046	37	1
DB04868	2048	640	1
DB04868	2049	1000	1
DB04868	2050	730	1
DB04868	2051	500	1
DB04868	2064	10001	1
DB04868	2065	10001	1
DB04868	2066	10001	1
DB04868	2081	10001	1
DB04868	2185	10001	1
DB04868	2241	10001	1
DB04868	2242	10001	1
DB04868	2260	10001	1
DB04868	2263	10001	1
DB04868	2264	10001	1
DB04868	2268	320	1
DB04868	2321	10001	1
DB04868	2322	11893.1116997496	1
DB04868	2324	10001	1
DB04868	2444	86	1
DB04868	2475	10001	1
DB04868	2534	1600	1
DB04868	2868	10001	1
DB04868	2872	10001	1
DB04868	2931	10001	1
DB04868	2932	10001	1
DB04868	3055	390	1
DB04868	3480	10001	1
DB04868	3551	10001	1
DB04868	3645	10001	1
DB04868	3654	10001	1
DB04868	3702	10001	1
DB04868	3717	10001	1
DB04868	3718	10001	1
DB04868	3791	10001	1
DB04868	3932	47	1
DB04868	3984	10001	1
DB04868	3985	10001	1
DB04868	4058	10001	1
DB04868	4067	100	1
DB04868	4117	10001	1
DB04868	4139	10001	1
DB04868	4145	10001	1
DB04868	4214	10001	1
DB04868	4215	10001	1
DB04868	4217	10001	1
DB04868	4233	10001	1
DB04868	4293	10001	1
DB04868	4294	10001	1
DB04868	4296	10001	1
DB04868	4593	10001	1
DB04868	4750	10001	1
DB04868	4751	10001	1
DB04868	4752	10001	1
DB04868	4914	10001	1
DB04868	4915	490	1
DB04868	4916	600	1
DB04868	4921	14.303845636751	1
DB04868	5058	10001	1
DB04868	5062	10001	1
DB04868	5063	10001	1
DB04868	5127	10001	1
DB04868	5128	10001	1
DB04868	5129	10001	1
DB04868	5156	115.412304370028	1
DB04868	5159	34.1760149812701	1
DB04868	5170	10001	1
DB04868	5218	10001	1
DB04868	5260	10001	1
DB04868	5261	10001	1
DB04868	5287	10001	1
DB04868	5288	10001	1
DB04868	5290	10001	1
DB04868	5291	10001	1
DB04868	5292	10001	1
DB04868	5293	10001	1
DB04868	5294	10001	1
DB04868	5298	10001	1
DB04868	5347	10001	1
DB04868	5562	10001	1
DB04868	5563	10001	1
DB04868	5566	10001	1
DB04868	5567	10001	1
DB04868	5580	10001	1
DB04868	5581	10001	1
DB04868	5584	10001	1
DB04868	5585	10001	1
DB04868	5586	10001	1
DB04868	5587	10001	1
DB04868	5588	10001	1
DB04868	5593	10001	1
DB04868	5594	10001	1
DB04868	5595	10001	1
DB04868	5596	10001	1
DB04868	5597	10001	1
DB04868	5598	10001	1
DB04868	5599	450	1
DB04868	5600	36	1
DB04868	5601	5800	1
DB04868	5602	2000	1
DB04868	5603	10001	1
DB04868	5604	10001	1
DB04868	5605	10001	1
DB04868	5606	10001	1
DB04868	5607	190	1
DB04868	5608	10001	1
DB04868	5609	10001	1
DB04868	5610	10001	1
DB04868	5613	10001	1
DB04868	5747	10001	1
DB04868	5753	10001	1
DB04868	5871	10001	1
DB04868	5894	3900	1
DB04868	5979	3127.87722663224	1
DB04868	6011	10001	1
DB04868	6093	10001	1
DB04868	6098	10001	1
DB04868	6195	10001	1
DB04868	6196	10001	1
DB04868	6197	10001	1
DB04868	6198	10001	1
DB04868	6300	10001	1
DB04868	6416	10001	1
DB04868	6714	1900	1
DB04868	6725	10001	1
DB04868	6732	10001	1
DB04868	6787	10001	1
DB04868	6788	10001	1
DB04868	6789	10001	1
DB04868	6790	10001	1
DB04868	6792	10001	1
DB04868	6793	6800	1
DB04868	6794	10001	1
DB04868	6795	10001	1
DB04868	6850	10001	1
DB04868	6885	10001	1
DB04868	7006	10001	1
DB04868	7010	1000	1
DB04868	7016	10001	1
DB04868	7046	10001	1
DB04868	7048	10001	1
DB04868	7075	1000	1
DB04868	7272	10001	1
DB04868	7294	10001	1
DB04868	7297	10001	1
DB04868	7301	10001	1
DB04868	7444	10001	1
DB04868	7465	10001	1
DB04868	7525	1100	1
DB04868	7535	10001	1
DB04868	7786	10001	1
DB04868	8394	10001	1
DB04868	8396	10001	1
DB04868	8428	10001	1
DB04868	8445	10001	1
DB04868	8476	10001	1
DB04868	8536	10001	1
DB04868	8550	10001	1
DB04868	8569	10001	1
DB04868	8573	10001	1
DB04868	8576	10001	1
DB04868	8621	10001	1
DB04868	8711	10001	1
DB04868	8737	10001	1
DB04868	8767	10001	1
DB04868	8780	10001	1
DB04868	8814	10001	1
DB04868	8899	10001	1
DB04868	8999	10001	1
DB04868	9024	10001	1
DB04868	9064	10001	1
DB04868	9088	10001	1
DB04868	9113	10001	1
DB04868	9149	10001	1
DB04868	9201	10001	1
DB04868	9252	10001	1
DB04868	9261	10001	1
DB04868	9262	10001	1
DB04868	9344	10001	1
DB04868	9448	10001	1
DB04868	9578	910	1
DB04868	9641	10001	1
DB04868	9748	10001	1
DB04868	9833	10001	1
DB04868	9874	10001	1
DB04868	9891	10001	1
DB04868	9943	10001	1
DB04868	10000	10001	1
DB04868	10114	10001	1
DB04868	10188	10001	1
DB04868	10298	10001	1
DB04868	10461	10001	1
DB04868	10494	10001	1
DB04868	10733	10001	1
DB04868	10746	10001	1
DB04868	10769	10001	1
DB04868	10783	10001	1
DB04868	11011	10001	1
DB04868	11040	10001	1
DB04868	11113	10001	1
DB04868	11183	10001	1
DB04868	11184	890	1
DB04868	11200	10001	1
DB04868	11238	14920	1
DB04868	11329	10001	1
DB04868	22858	10001	1
DB04868	22983	10001	1
DB04868	23012	10001	1
DB04868	23043	10001	1
DB04868	23097	10001	1
DB04868	23235	10001	1
DB04868	23387	10001	1
DB04868	23396	10001	1
DB04868	23604	10001	1
DB04868	23632	223	1
DB04868	23678	10001	1
DB04868	23683	10001	1
DB04868	25778	10001	1
DB04868	25989	10001	1
DB04868	26524	10001	1
DB04868	27102	10001	1
DB04868	27148	10001	1
DB04868	27330	10001	1
DB04868	27347	10001	1
DB04868	28996	10001	1
DB04868	29110	10001	1
DB04868	30811	10001	1
DB04868	51135	10001	1
DB04868	51265	10001	1
DB04868	51347	1700	1
DB04868	51701	10001	1
DB04868	51765	10001	1
DB04868	53904	10001	1
DB04868	53944	10001	1
DB04868	54861	10001	1
DB04868	55351	10001	1
DB04868	55589	10001	1
DB04868	55781	10001	1
DB04868	56924	10001	1
DB04868	56997	10001	1
DB04868	57118	10001	1
DB04868	57144	10001	1
DB04868	57172	10001	1
DB04868	57396	7100	1
DB04868	57551	4700	1
DB04868	57787	10001	1
DB04868	65061	10001	1
DB04868	65975	10001	1
DB04868	79837	8800.00000000001	1
DB04868	79934	10001	1
DB04868	80122	10001	1
DB04868	81788	10001	1
DB04868	83732	10001	1
DB04868	83942	10001	1
DB04868	84254	10001	1
DB04868	85366	10001	1
DB04868	85443	10001	1
DB04868	91754	10001	1
DB04868	91807	10001	1
DB04868	120892	10001	1
DB04868	122011	10001	1
DB04868	131890	10001	1
DB04868	140609	10001	1
DB04868	140803	10001	1
DB04868	140901	10001	1
DB04868	147746	10001	1
DB04868	150094	10001	1
DB04868	167359	10001	1
DB04868	202374	10001	1
DB04868	225689	10001	1
DB04868	255239	10001	1
DB04868	282974	10001	1
DB04868	285220	640	1
DB04868	340156	10001	1
DB04868	341676	10001	1
DB04868	388228	10001	1
DB04868	389840	10001	1
DB04868	415116	10001	1
DB04868	494551	10001	1
DB04868	100130827	10001	1
DB04868	100533105	10001	1
DB04868	102724428	10001	1
DB04868	102800317	10001	1
DB04869	10203	0.00794	2
DB04872	1544	100001	1
DB04872	1557	7000	1
DB04872	1559	11000	1
DB04872	1565	54999.9999999999	1
DB04872	1576	1000	1
DB04872	6865	28.5657137141714	2
DB04872	6869	476.251811091611	1
DB04872	6870	1.24993780895435	1
DB04873	3359	1001	1
DB04873	3360	0.158	1
DB04874	759	6e+06	1
DB04874	760	200000000.076923	1
DB04874	762	402492.235949962	1
DB04874	763	1.56e+08	1
DB04874	765	720000	1
DB04874	766	1840000	1
DB04874	768	3.3e+07	1
DB04875	834	2.95945448919656	1
DB04875	836	1300	1
DB04875	841	40	1
DB04876	1803	3.07408522978788	2
DB04876	2191	100001	1
DB04876	5550	100001	1
DB04876	29952	147878.203588648	2
DB04876	54878	1042.60251294537	1
DB04876	91039	80.3741251896405	1
DB04878	2548	626.099033699942	1
DB04878	6476	4.6	1
DB04878	8972	15	1
DB04879	25	10001	1
DB04879	27	10001	1
DB04879	90	10001	1
DB04879	91	10001	1
DB04879	92	10001	1
DB04879	93	10001	1
DB04879	94	10001	1
DB04879	207	10001	1
DB04879	208	10001	1
DB04879	238	10001	1
DB04879	558	10001	1
DB04879	640	10001	1
DB04879	657	10001	1
DB04879	658	10001	1
DB04879	659	10001	1
DB04879	660	10001	1
DB04879	673	10001	1
DB04879	695	10001	1
DB04879	780	270	1
DB04879	814	10001	1
DB04879	818	10001	1
DB04879	983	10001	1
DB04879	984	10001	1
DB04879	1017	10001	1
DB04879	1018	10001	1
DB04879	1019	10001	1
DB04879	1020	10001	1
DB04879	1022	10001	1
DB04879	1024	6708.53933431116	1
DB04879	1025	10001	1
DB04879	1195	10001	1
DB04879	1196	10001	1
DB04879	1198	10001	1
DB04879	1263	10001	1
DB04879	1432	10001	1
DB04879	1436	244.297585493542	1
DB04879	1445	10001	1
DB04879	1452	10001	1
DB04879	1454	10001	1
DB04879	1455	10001	1
DB04879	1456	10001	1
DB04879	1457	10001	1
DB04879	1459	10001	1
DB04879	1612	10001	1
DB04879	1613	10001	1
DB04879	1760	10001	1
DB04879	1859	10001	1
DB04879	1956	10001	1
DB04879	1969	10001	1
DB04879	2011	10001	1
DB04879	2042	10001	1
DB04879	2043	10001	1
DB04879	2044	10001	1
DB04879	2045	10001	1
DB04879	2046	10001	1
DB04879	2048	10001	1
DB04879	2049	10001	1
DB04879	2050	10001	1
DB04879	2051	10001	1
DB04879	2064	10001	1
DB04879	2065	10001	1
DB04879	2066	10001	1
DB04879	2081	10001	1
DB04879	2185	10001	1
DB04879	2241	10001	1
DB04879	2242	10001	1
DB04879	2260	10001	1
DB04879	2263	10001	1
DB04879	2264	10001	1
DB04879	2268	10001	1
DB04879	2321	96	1
DB04879	2322	10001	1
DB04879	2324	274.53253916674	1
DB04879	2444	18000	1
DB04879	2475	10001	1
DB04879	2534	10001	1
DB04879	2868	10001	1
DB04879	2872	10001	1
DB04879	2931	10001	1
DB04879	2932	10001	1
DB04879	3055	10001	1
DB04879	3480	10001	1
DB04879	3551	10001	1
DB04879	3643	10001	1
DB04879	3645	10001	1
DB04879	3654	10001	1
DB04879	3702	10001	1
DB04879	3717	10001	1
DB04879	3718	10001	1
DB04879	3791	359.391893713809	1
DB04879	3932	10001	1
DB04879	3984	10001	1
DB04879	3985	10001	1
DB04879	4058	10001	1
DB04879	4067	10001	1
DB04879	4117	10001	1
DB04879	4139	10001	1
DB04879	4140	10001	1
DB04879	4145	10001	1
DB04879	4214	10001	1
DB04879	4215	10001	1
DB04879	4217	10001	1
DB04879	4233	10001	1
DB04879	4293	10001	1
DB04879	4294	10001	1
DB04879	4296	10001	1
DB04879	4486	10001	1
DB04879	4593	10001	1
DB04879	4638	10001	1
DB04879	4750	10001	1
DB04879	4751	10001	1
DB04879	4752	10001	1
DB04879	4914	10001	1
DB04879	4915	10001	1
DB04879	4916	10001	1
DB04879	4921	10001	1
DB04879	5058	10001	1
DB04879	5062	10001	1
DB04879	5063	10001	1
DB04879	5127	10001	1
DB04879	5128	10001	1
DB04879	5129	10001	1
DB04879	5156	960	1
DB04879	5159	173.505004097809	1
DB04879	5170	10001	1
DB04879	5218	10001	1
DB04879	5260	10001	1
DB04879	5261	10001	1
DB04879	5287	10001	1
DB04879	5288	10001	1
DB04879	5290	10001	1
DB04879	5291	10001	1
DB04879	5292	10001	1
DB04879	5293	10001	1
DB04879	5294	10001	1
DB04879	5298	10001	1
DB04879	5347	10001	1
DB04879	5562	10001	1
DB04879	5563	10001	1
DB04879	5566	10001	1
DB04879	5567	10001	1
DB04879	5580	10001	1
DB04879	5581	10001	1
DB04879	5584	10001	1
DB04879	5585	10001	1
DB04879	5586	10001	1
DB04879	5587	10001	1
DB04879	5588	10001	1
DB04879	5593	10001	1
DB04879	5594	10001	1
DB04879	5595	10001	1
DB04879	5596	10001	1
DB04879	5597	10001	1
DB04879	5598	10001	1
DB04879	5599	10001	1
DB04879	5600	10001	1
DB04879	5601	10001	1
DB04879	5602	10001	1
DB04879	5603	10001	1
DB04879	5604	10001	1
DB04879	5605	10001	1
DB04879	5606	10001	1
DB04879	5607	10001	1
DB04879	5608	10001	1
DB04879	5609	10001	1
DB04879	5610	10001	1
DB04879	5613	10001	1
DB04879	5747	10001	1
DB04879	5753	13899.5062234592	1
DB04879	5871	10001	1
DB04879	5894	10001	1
DB04879	5979	23851.5361649241	1
DB04879	6011	10001	1
DB04879	6093	10001	1
DB04879	6098	10001	1
DB04879	6195	10001	1
DB04879	6196	10001	1
DB04879	6197	10001	1
DB04879	6198	10001	1
DB04879	6300	10001	1
DB04879	6416	10001	1
DB04879	6714	10001	1
DB04879	6725	10001	1
DB04879	6732	10001	1
DB04879	6787	10001	1
DB04879	6788	10001	1
DB04879	6789	10001	1
DB04879	6790	10001	1
DB04879	6792	10001	1
DB04879	6793	10001	1
DB04879	6794	10001	1
DB04879	6795	10001	1
DB04879	6850	10001	1
DB04879	6885	10001	1
DB04879	7006	10001	1
DB04879	7010	10001	1
DB04879	7016	10001	1
DB04879	7046	10001	1
DB04879	7048	10001	1
DB04879	7075	10001	1
DB04879	7272	10001	1
DB04879	7294	10001	1
DB04879	7297	10001	1
DB04879	7301	10001	1
DB04879	7444	10001	1
DB04879	7465	10001	1
DB04879	7525	10001	1
DB04879	7535	10001	1
DB04879	7786	10001	1
DB04879	8394	10001	1
DB04879	8396	10001	1
DB04879	8428	10001	1
DB04879	8445	10001	1
DB04879	8476	10001	1
DB04879	8536	10001	1
DB04879	8550	10001	1
DB04879	8569	10001	1
DB04879	8573	10001	1
DB04879	8576	10001	1
DB04879	8621	10001	1
DB04879	8711	10001	1
DB04879	8737	10001	1
DB04879	8767	10001	1
DB04879	8780	10001	1
DB04879	8814	10001	1
DB04879	8899	10001	1
DB04879	8999	10001	1
DB04879	9024	10001	1
DB04879	9064	10001	1
DB04879	9088	10001	1
DB04879	9113	10001	1
DB04879	9149	10001	1
DB04879	9201	10001	1
DB04879	9252	10001	1
DB04879	9261	10001	1
DB04879	9262	10001	1
DB04879	9344	10001	1
DB04879	9448	10001	1
DB04879	9578	10001	1
DB04879	9641	10001	1
DB04879	9748	10001	1
DB04879	9833	10001	1
DB04879	9874	10001	1
DB04879	9891	10001	1
DB04879	9943	10001	1
DB04879	10000	10001	1
DB04879	10114	10001	1
DB04879	10188	10001	1
DB04879	10298	10001	1
DB04879	10461	10001	1
DB04879	10494	10001	1
DB04879	10733	10001	1
DB04879	10746	10001	1
DB04879	10769	10001	1
DB04879	10783	10001	1
DB04879	11011	10001	1
DB04879	11040	10001	1
DB04879	11113	88000	1
DB04879	11183	10001	1
DB04879	11184	10001	1
DB04879	11200	10001	1
DB04879	11329	10001	1
DB04879	22858	10001	1
DB04879	22983	10001	1
DB04879	23012	10001	1
DB04879	23043	10001	1
DB04879	23097	3873.17699053374	1
DB04879	23235	10001	1
DB04879	23387	10001	1
DB04879	23396	10001	1
DB04879	23604	10001	1
DB04879	23678	10001	1
DB04879	23683	10001	1
DB04879	25778	10001	1
DB04879	25989	10001	1
DB04879	26524	10001	1
DB04879	27102	10001	1
DB04879	27148	10001	1
DB04879	27330	10001	1
DB04879	27347	10001	1
DB04879	28996	10001	1
DB04879	29110	10001	1
DB04879	30811	10001	1
DB04879	51135	10001	1
DB04879	51265	10001	1
DB04879	51347	10001	1
DB04879	51701	10001	1
DB04879	51765	10001	1
DB04879	51776	4400	1
DB04879	53904	10001	1
DB04879	53944	10001	1
DB04879	54861	10001	1
DB04879	55351	10001	1
DB04879	55589	10001	1
DB04879	55781	10001	1
DB04879	56924	10001	1
DB04879	56997	10001	1
DB04879	57118	10001	1
DB04879	57144	10001	1
DB04879	57172	10001	1
DB04879	57396	10001	1
DB04879	57551	10001	1
DB04879	57787	10001	1
DB04879	65061	10001	1
DB04879	65975	10001	1
DB04879	79837	10001	1
DB04879	79934	10001	1
DB04879	80122	1900	1
DB04879	81788	10001	1
DB04879	83732	10001	1
DB04879	83942	10001	1
DB04879	84254	10001	1
DB04879	85366	10001	1
DB04879	85443	10001	1
DB04879	91754	10001	1
DB04879	91807	10001	1
DB04879	120892	10001	1
DB04879	122011	10001	1
DB04879	131890	10001	1
DB04879	140609	10001	1
DB04879	140803	10001	1
DB04879	140901	10001	1
DB04879	147746	10001	1
DB04879	150094	10001	1
DB04879	166614	10001	1
DB04879	167359	10001	1
DB04879	202374	10001	1
DB04879	225689	10001	1
DB04879	255239	10001	1
DB04879	282974	10001	1
DB04879	285220	10001	1
DB04879	340156	10001	1
DB04879	341676	10001	1
DB04879	388228	10001	1
DB04879	389840	10001	1
DB04879	415116	10001	1
DB04879	494551	10001	1
DB04879	100130827	10001	1
DB04879	100533105	10001	1
DB04879	102724428	10001	1
DB04879	102800317	10001	1
DB04880	5138	520000	1
DB04881	5243	440	1
DB04881	9429	256.434601634055	1
DB04883	1909	0.8	2
DB04883	1910	16	2
DB04885	11188	10001	1
DB04886	317	45055.7465813186	1
DB04886	759	9309.99999999999	1
DB04886	760	50700	1
DB04886	766	8870.00000000001	1
DB04886	768	830	1
DB04886	771	810	1
DB04886	842	13200	1
DB04886	5423	205000	1
DB04886	377677	21000	1
DB04887	5243	24100	1
DB04888	1813	0.546760845676307	1
DB04888	3350	9.3	1
DB04889	3757	44668.36	1
DB04892	43	24.061818437254	3
DB04896	3757	10001	1
DB04896	6530	40	3
DB04896	6531	3200	3
DB04896	6532	53.9189593717106	3
DB04905	4048	252.98221281347	1
DB04910	1903	50001	1
DB04910	3350	40000	1
DB04910	3354	50000	1
DB04931	4157	0.107470926301023	2
DB04931	4159	3.0935416596516	1
DB04931	4160	1.2933267402568	4
DB04931	4161	2.39	2
DB04933	7099	1.5	1
DB04942	5914	6.5	1
DB04942	5915	30	1
DB04946	150	22.0454076850486	1
DB04946	151	162	1
DB04946	152	16.2	1
DB04946	153	10001	1
DB04946	1128	4898	1
DB04946	1129	4457.12912085795	1
DB04946	1131	10001	1
DB04946	1132	8317.99999999999	1
DB04946	1812	216	1
DB04946	1813	110	1
DB04946	1816	319	1
DB04946	3269	12.3	1
DB04946	3350	33	1
DB04946	3352	15	1
DB04946	3356	0.512231665994998	1
DB04946	3358	24.4785620492708	1
DB04946	3362	63.1	1
DB04946	4985	10001	1
DB04946	4986	10001	1
DB04946	6530	1479	1
DB04946	6531	2951	1
DB04946	6865	10001	1
DB04946	10280	64	1
DB04948	150	4.37	2
DB04948	151	67.61	2
DB04948	152	69.18	2
DB04948	3350	125.89	1
DB04951	1432	165400	1
DB04954	134	3	2
DB04954	135	25278.5757114597	1
DB04954	136	227	1
DB04960	1576	4060	1
DB04970	3350	50	1
DB04972	759	6e+06	1
DB04972	760	200000000.076923	1
DB04972	762	402492.235949962	1
DB04972	763	1.56e+08	1
DB04972	765	720000	1
DB04972	766	1840000	1
DB04972	768	3.3e+07	1
DB04996	759	10800	2
DB04996	760	130000	2
DB04996	762	402492.235949962	2
DB04996	763	25900000	2
DB04996	765	720000	1
DB04996	766	1840000	1
DB04996	768	3.3e+07	2
DB04996	2867	120000	1
DB05009	134	77	1
DB05009	135	0.5	1
DB05022	1565	39600	1
DB05038	624	0.398	1
DB05039	153	128.265349958592	1
DB05039	154	76	1
DB05039	1813	25118.86	1
DB05076	5916	401	1
DB05076	6256	2201	1
DB05076	6257	2801	1
DB05076	6258	6001	1
DB05088	759	600	1
DB05088	760	40000	1
DB05088	762	3900000	1
DB05088	765	710000	1
DB05088	766	1240000	1
DB05088	768	7000	1
DB05095	5743	32.0753432999583	1
DB05105	1544	22388.5533190512	1
DB05105	1557	22388.5533190512	1
DB05105	1559	22388.5533190512	1
DB05105	1565	7943.37579997321	1
DB05105	1576	17782.9660552002	1
DB05107	2539	20800	1
DB05109	6714	208	1
DB05137	1139	7943.28	1
DB05137	1565	120	1
DB05137	3269	44668	1
DB05137	6530	1870	1
DB05137	6531	5400	1
DB05137	6532	10001	1
DB05137	6571	2760	1
DB05137	89832	7943.28	2
DB05154	3757	30001	1
DB05186	2222	740	1
DB05186	9453	4500	1
DB05229	5739	80	1
DB05234	367	1.5	2
DB05251	1576	692.820323027551	1
DB05251	1577	570	1
DB05251	5243	2572.77257774363	1
DB05251	9429	12500	1
DB05260	759	7e+06	1
DB05260	760	3.5e+07	1
DB05260	762	58700000	1
DB05260	763	1.6e+07	1
DB05260	768	46000000.0000001	1
DB05266	5139	299000	1
DB05266	5141	264.952825989835	1
DB05266	5142	570.087712549569	1
DB05266	5143	239	1
DB05266	5144	166	1
DB05271	1812	2172	1
DB05271	1813	0.416016764610381	1
DB05271	1814	4	1
DB05271	1815	55	1
DB05271	1816	986	1
DB05286	1901	840	1
DB05286	1903	10001	1
DB05286	8698	10001	1
DB05286	9294	10001	1
DB05286	53637	2100	1
DB05289	351	280000	2
DB05289	1109	100001	1
DB05289	1645	100001	1
DB05289	1646	32500	1
DB05289	2169	26000	1
DB05289	5743	910	3
DB05289	8644	1560	1
DB05289	9356	1500	1
DB05291	3741	2188000	1
DB05291	3757	263026.8	1
DB05291	3776	180000	1
DB05291	6331	108000	1
DB05291	55244	500001	1
DB05294	25	217.233401842818	1
DB05294	27	454.592908017528	1
DB05294	90	1500	1
DB05294	91	10001	1
DB05294	92	10001	1
DB05294	93	10001	1
DB05294	94	470	1
DB05294	207	10001	1
DB05294	208	10001	1
DB05294	238	2100	1
