drugbank_id	bindingdb_id	uniprot	entrez_gene	measure	affinity_nM	n_measures	sources	pubmeds
DB03044	13533	Q32MK0	91807	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q52WX2	388228	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q56UN5	80122	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q5S007	120892	Kd	10001	2	ChEMBL	22037378
DB03044	13533	Q5VT25	8476	Kd	9400	2	ChEMBL	22037378,18183025
DB03044	13533	Q6P3R8	341676	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q6PHR2	25989	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q6XUX3	25778	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q6ZN16	389840	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q7KZI7	2011	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q7L7X3	57551	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q86UE8	11011	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q86UX6	282974	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q86V86	415116	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q86Y07	7444	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q86YV6	340156	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8IU85	57118	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8IVW4	51265	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8IW41	8550	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8IWQ3	9024	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8IY84	167359	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8N568	166614	Kd	10001	1	ChEMBL	18183025
DB03044	13533	Q8N5S9	84254	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8N752	122011	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8NE63	147746	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8NEV4	53904	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8NFD2	255239	Kd	10000	3	ChEMBL,PubChem	22037378,18183025
DB03044	13533	Q8NI60	56997	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8TBX8	79837	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8TD08	225689	Kd	30000	3	ChEMBL,PubChem	22037378,18183025
DB03044	13533	Q8TD19	91754	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8TDR2	140901	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8TDX7	140609	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q8WTQ7	131890	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q8WU08	202374	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q92630	8445	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q92772	8999	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q92918	11184	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q96BR1	23678	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q96BR1	100533105	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q96D53	79934	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q96L34	57787	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q96NX5	57172	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q96PF2	23617	IC50	30001	1	ChEMBL	22014550
DB03044	13533	Q96Q40	65061	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q96RG2	23178	IC50	30001	1	ChEMBL	22014550
DB03044	13533	Q96SB4	6732	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q99640	9088	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q99683	4217	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q99755	8394	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q99759	4215	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9BQI3	27102	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9BRS2	83732	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9BUB5	8569	Kd	7937.65079	2	ChEMBL	22037378,18183025
DB03044	13533	Q9BVS4	55781	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9BWU1	23097	Kd	2000	3	ChEMBL,PubChem	22037378,18183025
DB03044	13533	Q9BX84	140803	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9BXA7	83942	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9BYT3	65975	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9C098	85443	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9H093	81788	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9H0K1	23235	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9H1R3	85366	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9H2G2	9748	Kd	733.99492	4	ChEMBL,PubChem	15711537,22037378,18183025
DB03044	13533	Q9H2K8	51347	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9H2X6	28996	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9H3Y6	6725	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9H422	10114	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9H4B4	1263	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9HAZ1	57396	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9HBH9	2872	Kd	1412.13933	3	ChEMBL	15711537,22037378,18183025
DB03044	13533	Q9HC98	10783	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9HCP0	53944	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NQU5	56924	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NRH2	54861	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9NRM7	26524	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NRP7	27148	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NSY1	55589	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NWZ3	51135	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9NY57	55351	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9NYL2	51776	Kd	860	1	ChEMBL	18183025
DB03044	13533	Q9NYY3	10769	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9P0L2	4139	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9P1W9	11040	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9P286	57144	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9P289	51765	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9UBE8	51701	Kd	10000	3	ChEMBL,PubChem	22037378,18183025
DB03044	13533	Q9UBF8	5298	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9UEW8	27347	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9UF33	285220	Kd	1198.14528	3	ChEMBL	15711537,22037378,18183025
DB03044	13533	Q9UHD2	29110	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9UIK4	23604	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9UK32	27330	Kd	10001	4	ChEMBL	22037378,18183025
DB03044	13533	Q9UKE5	23043	Kd	405.98017	4	ChEMBL,PubChem	15711537,22037378,18183025
DB03044	13533	Q9UKI8	9874	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9UL54	9344	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9UM73	238	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9UPZ9	22858	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9UQB9	6795	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y243	10000	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y2H1	23012	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y2H9	22983	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9Y2K2	23387	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9Y2U5	10746	Kd	10001	1	ChEMBL	22037378
DB03044	13533	Q9Y3S1	65268	IC50	30001	1	ChEMBL	22014550
DB03044	13533	Q9Y463	9149	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y4K4	11183	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y5S2	9578	Kd	9100	3	ChEMBL,PubChem	22037378,18183025
DB03044	13533	Q9Y6E0	8428	Kd	10001	2	ChEMBL	22037378,18183025
DB03044	13533	Q9Y6M4	1456	Kd	10001	2	ChEMBL	22037378,18183025
DB03046	50147085	P00734	2147	Ki	7100	1	ChEMBL	15149645
DB03046	50147085	P00747	5340	Ki	8500	1	ChEMBL	15149645
DB03046	50147085	P00749	5328	Ki	630.47982	2	ChEMBL	15149645,19385614
DB03046	50147085	P00750	5327	Ki	100001	1	ChEMBL	15149645
DB03046	50147085	P06870	3816	Ki	14000	1	ChEMBL	15149645
DB03046	50147085	P07477	5644	Ki	2700	1	ChEMBL	15149645
DB03052	7962	P24557	6916	IC50	81.91108	15	ChEMBL	1829485,2547071,2724299,3081722,3091830,3305945,3656356,3746813,3930740,7752186,11087568,7199088,2879917,2299629
DB03052	7962	Q16647	5740	IC50	100001	3	ChEMBL	3081722,3091830,3930740
DB03052	7962	Q16769	25797	Ki	2300	1	BindingDB	14522962
DB03056	50218206	P14679	7299	IC50	110790	1	BindingDB	16206837
DB03062	50121720	P30419	4836	IC50	69	1	BindingDB	12401496
DB03066	50159794	P00918	760	Ki	3220000	1	ChEMBL	15664815
DB03066	50159794	P22748	762	Ki	1530000	1	ChEMBL	15664815
DB03066	50159794	P35218	763	Ki	3370000	1	ChEMBL	15664815
DB03066	50159794	Q16790	768	Ki	150000001	1	ChEMBL	15664815
DB03066	50257205	P00918	760	Ki	3220000	1	ChEMBL	19297172
DB03066	50420196	Q92959	6578	Ki	4.8e+07	1	ChEMBL	11997326
DB03066	50420196	Q9C0B1	79068	IC50	1000001	1	ChEMBL	23547775
DB03067	50149311	P06737	5836	IC50	74	1	ChEMBL	15214781
DB03070	50369348	P12268	3615	Ki	23.36664	2	ChEMBL	9572896
DB03070	50369348	P20839	3614	Ki	45.23273	2	ChEMBL	9572896
DB03072	27709	P09874	142	IC50	16	1	BindingDB	16288880
DB03080	50005781	P08238	3326	IC50	356.23026	2	ChEMBL	24763261
DB03082	50147093	P00734	2147	Ki	940	1	ChEMBL	15149645
DB03082	50147093	P00747	5340	Ki	150	1	ChEMBL	15149645
DB03082	50147093	P00749	5328	Ki	0.62548	2	ChEMBL	15149645,19385614
DB03082	50147093	P00750	5327	Ki	680	1	ChEMBL	15149645
DB03082	50147093	P06870	3816	Ki	40	1	ChEMBL	15149645
DB03082	50147093	P07477	5644	Ki	20	1	ChEMBL	15149645
DB03083	50263829	P48729	1452	IC50	1113.55287	2	ChEMBL	18799313
DB03083	50263829	Q9HCP0	53944	IC50	40001	1	ChEMBL	18799313
DB03083	50375651	P06241	2534	IC50	100001	1	ChEMBL	18077363
DB03083	50375651	P06493	983	IC50	100001	1	ChEMBL	18077363
DB03083	50375651	P48729	1452	IC50	11000	1	ChEMBL	18077363
DB03083	50375651	P49674	1454	IC50	600	1	ChEMBL	18077363
DB03083	50375651	P49674	102800317	IC50	600	1	ChEMBL	18077363
DB03084	16015	P53779	5602	IC50	3.37046	2	BindingDB,ChEMBL	12954329,17451961
DB03084	16015	Q16539	1432	IC50	0.078	1	BindingDB	12954329
DB03086	50141701	P50579	10988	IC50	170	1	ChEMBL	15012983
DB03086	50141701	P53582	23173	IC50	14000	1	ChEMBL	15012983
DB03089	18125	P20933	175	Ki	6e+05	1	BindingDB	11697047
DB03095	50079455	O15244	6582	IC50	150000	1	ChEMBL	12240953
DB03095	50079455	O15245	6580	Ki	12400000	1	ChEMBL	10688634
DB03095	50079455	P36544	1139	Ki	2300	1	ChEMBL	10447950
DB03095	50079455	P36544	89832	Ki	2300	1	ChEMBL	10447950
DB03095	50079455	Q494W8	89832	Ki	2300	1	ChEMBL	10447950
DB03102	50118744	P08575	5788	Ki	53000	1	ChEMBL	19810703
DB03102	50118744	P10586	5792	Ki	360000	2	ChEMBL	12238924,19810703
DB03102	50118744	P17706	5771	Ki	14000	1	ChEMBL	19810703
DB03102	50118744	P18031	5770	Ki	14062.55027	2	ChEMBL	12238924,20452766
DB03102	50118744	P18433	5786	Ki	170000	2	ChEMBL	12238924,19810703
DB03102	50118744	P23469	5791	Ki	20000	1	ChEMBL	19810703
DB03102	50118744	P29350	5777	Ki	350000	1	ChEMBL	19810703
DB03107	50000102	P48066	6538	IC50	41200	1	ChEMBL	23886812
DB03107	50000102	Q7Z2H8	206358	Ki	2400000	1	ChEMBL	21955456
DB03107	50000102	Q9NSD5	6540	IC50	209000	1	ChEMBL	23886812
DB03108	50148790	P52209	5226	Ki	1179.40663	2	ChEMBL	15189039
DB03114	14685	P12931	6714	IC50	2300000	1	ChEMBL	11965374
DB03120	50294029	P00918	760	Ki	460000	1	ChEMBL	19580287
DB03121	50055737	P14555	5320	IC50	13600	1	ChEMBL	9005255
DB03125	18069	O15245	6580	IC50	56800	1	ChEMBL	18788725
DB03125	18069	P00374	1719	Ki	333.39716	8	ChEMBL	10543874,21831637,2666668,7699713,24428639
DB03125	18069	Q12809	3757	IC50	239883.19333	3	ChEMBL	12873512,18448342,21185626
DB03125	18069	Q9UM07	23569	IC50	7500000	1	ChEMBL	17964793
DB03127	772	P00734	2147	Ki	96332.75663	2	BindingDB	11292354,10779411
DB03127	772	P00742	2159	Ki	134721.93585	2	BindingDB	11292354,10779411
DB03127	772	P00750	5327	Ki	866025.8368	2	BindingDB	10779411,10926521
DB03127	772	P09871	716	Ki	603000	1	BindingDB	5353111
DB03127	50038002	P00734	2147	Ki	5837.70286	6	ChEMBL	152812,7966150,10956211,12036355
DB03127	50038002	P00742	2159	Ki	286.35642	2	ChEMBL	9873451,11881991
DB03127	50038002	P00747	5340	Ki	418330.01327	2	ChEMBL	152812
DB03127	50038002	P00749	5328	Ki	180000	1	ChEMBL	9876114
DB03127	50038002	P00750	5327	Ki	910000	1	ChEMBL	9876114
DB03127	50038002	P03951	2160	IC50	120000	1	ChEMBL	16876411
DB03127	50038002	P07477	5644	Ki	15208.0378	4	ChEMBL	152812,11881991,12036355
DB03127	50038002	P09871	716	Ki	630000	1	ChEMBL	152812
DB03127	50038002	Q9Y5Y6	6768	Ki	4e+05	1	ChEMBL	
DB03128	10759	O60755	8484	IC50	1012.09139	2	PubChem	
DB03128	10759	P08172	1129	Ki	265.14808	3	PDSP Ki,ChEMBL	9454790,12235229,18077164
DB03128	10759	P08912	1133	Ki	9772	1	ChEMBL	18077164
DB03128	10759	P25929	4886	IC50	35001	1	PubChem	
DB03128	10759	P36544	1139	Ki	7943.28	1	ChEMBL	21920761
DB03128	10759	P36544	89832	Ki	7943.28	1	ChEMBL	21920761
DB03128	10759	P49146	4887	IC50	35001	1	PubChem	
DB03128	10759	Q494W8	89832	Ki	7943.28	1	ChEMBL	21920761
DB03136	14169	P00734	2147	Ki	20000	1	BindingDB	10779411
DB03136	14169	P00742	2159	Ki	30000	1	BindingDB	10779411
DB03136	14169	P00750	5327	Ki	16800	1	BindingDB	10779411
DB03136	50098137	P00742	2159	Ki	22000	1	ChEMBL	20121198
DB03136	50098137	P00749	5328	Ki	203.29465	4	ChEMBL	11294390,11814826,12113833,19385614
DB03138	36131	P00915	759	Ki	88979480.99709	7	ChEMBL	21377369,21570835,22227210,15664814,23072866,23200251,23414807
DB03138	36131	P00918	760	Ki	106156738.30545	8	ChEMBL	21377369,21570835,22227210,15664814,23072866,23200251,23414801,23414807
DB03138	36131	P22748	762	Ki	7.67e+08	1	ChEMBL	15664814
DB03138	36131	P35218	763	Ki	13600000	1	ChEMBL	15664814
DB03138	36131	Q16790	768	Ki	11600000	1	ChEMBL	15664814
DB03144	50230418	P35228	4843	Kd	5100	1	ChEMBL	19230661
DB03148	18136	Q01970	5331	IC50	122493	1	PubChem	
DB03154	50069997	P08575	5788	IC50	180000	1	ChEMBL	9871682
DB03154	50069997	P18031	5770	Ki	16000	1	ChEMBL	9871682
DB03154	50107745	P18031	5770	IC50	26000	1	ChEMBL	11741477
DB03157	50161779	P04818	7298	Ki	49000	1	ChEMBL	15715461
DB03159	14142	P00734	2147	Ki	493.15312	2	BindingDB	11731301,12742021
DB03159	14142	P00742	2159	Ki	111.71392	2	BindingDB	11731301,12742021
DB03159	14142	P00747	5340	Ki	100	1	BindingDB	11731301
DB03159	14142	P00750	5327	Ki	35	1	BindingDB	11731301
DB03159	14142	P05981	3249	Ki	85	1	BindingDB	15522303
DB03159	14142	P07477	5644	Ki	190	1	BindingDB	12742021
DB03159	50102780	P00734	2147	Ki	320	2	ChEMBL	11495587,11689072
DB03159	50102780	P00742	2159	Ki	78	2	ChEMBL	11495587,11689072
DB03159	50102780	P00747	5340	Ki	100	1	ChEMBL	11495587
DB03159	50102780	P00749	5328	Ki	8	2	ChEMBL	11495587,11689072
DB03159	50102780	P00750	5327	Ki	49.66442	3	ChEMBL	11495587,11689072
DB03159	50102780	P07477	5644	Ki	130	1	ChEMBL	11495587
DB03159	50102780	P08709	2155	Ki	160	1	ChEMBL	11689072
DB03162	23251	P00338	3939	IC50	67082.03932	2	BindingDB,ChEMBL	22417091,21332213
DB03162	23251	P07195	3945	IC50	8950.19553	2	BindingDB	22417091,15117937
DB03166	50074329	O15552	2867	IC50	120000	1	ChEMBL	20005104
DB03166	50159793	P00915	759	Ki	10800	1	ChEMBL	21402476
DB03166	50159793	P00918	760	Ki	130000	2	ChEMBL	15664815,19297172
DB03166	50159793	P22748	762	Ki	550000	1	ChEMBL	15664815
DB03166	50159793	P35218	763	Ki	25900000	1	ChEMBL	15664815
DB03166	50159793	Q16790	768	Ki	150000001	1	ChEMBL	15664815
DB03172	50000298	P55263	132	IC50	10000	1	ChEMBL	10956196
DB03172	50000298	Q53EL6	27250	IC50	880	1	ChEMBL	21870828
DB03172	50307455	P00491	4860	IC50	3e+05	1	ChEMBL	20129792
DB03173	14332	P00734	2147	Ki	7500	1	BindingDB	12742021
DB03173	14332	P00742	2159	Ki	1000	1	BindingDB	12742021
DB03173	14332	P07477	5644	Ki	700	1	BindingDB	12742021
DB03173	50115856	P00734	2147	Ki	7500	1	ChEMBL	12113832
DB03173	50115856	P00742	2159	Ki	990	1	ChEMBL	12113832
DB03173	50115856	P00747	5340	Ki	310	1	ChEMBL	12113832
DB03173	50115856	P00749	5328	Ki	190	1	ChEMBL	12113832
DB03173	50115856	P00750	5327	Ki	590	1	ChEMBL	12113832
DB03176	18869	P10827	7067	Ki	7.37783	3	ChEMBL	17878314,18975928,22512468
DB03176	18869	P10828	7068	Ki	0.32029	3	ChEMBL	17878314,18975928,22512468
DB03177	50208880	P47989	7498	IC50	200001	1	ChEMBL	17379526
DB03181	50123046	P10828	7068	Ki	0.03	1	ChEMBL	12565933
DB03186	50402338	P10153	6036	Ki	180	1	ChEMBL	23122937
DB03193	50240485	P15090	2167	Kd	80000	1	ChEMBL	12036355
DB03197	50115144	P29475	4842	IC50	180000	1	ChEMBL	12086480
DB03201	86203	P08172	1129	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P08908	3350	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P08913	150	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P23975	6530	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P25021	3274	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P28221	3352	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P28222	3351	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P31645	6532	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P35367	3269	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P35368	147	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	P47901	553	Ki	10001	2	PDSP Ki	12649361
DB03201	86203	P50406	3362	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	Q01959	6531	Ki	10001	1	PDSP Ki	12649361
DB03201	86203	Q15822	1135	Ki	10001	2	PDSP Ki	12649361
DB03201	86203	Q9H3N8	59340	Ki	10001	1	PDSP Ki	12649361
DB03201	50109609	P52732	3832	IC50	63001	1	ChEMBL	17524640
DB03201	50109609	Q7Z2H8	206358	Ki	4.6e+07	1	ChEMBL	21955456
DB03201	50109609	Q9UPY5	23657	Ki	59000	1	ChEMBL	19932968
DB03202	50036118	P08246	1991	Ki	15	1	ChEMBL	7837246
DB03203	83205	P35414	187	IC50	66601	1	PubChem	
DB03203	83205	P51684	1235	IC50	20900	1	PubChem	
DB03203	83205	P61088	7334	IC50	6311.49745	2	PubChem	
DB03203	50009730	Q9NRA0	56848	IC50	1560	1	ChEMBL	19467599
DB03203	50009730	Q9NYA1	8877	IC50	3860	1	ChEMBL	19467599
DB03206	18351	O43280	11181	IC50	40000	1	ChEMBL	15546715
DB03206	18351	O43451	8972	IC50	306.52377	3	ChEMBL	7608901,20000679,15771446
DB03206	18351	P04062	2629	Ki	44575.95519	5	BindingDB,ChEMBL	16919960,24803362,10098675
DB03206	18351	P04066	2517	Ki	100000001	1	ChEMBL	
DB03206	18351	P10253	2548	Ki	1936.49167	2	ChEMBL	10098675
DB03206	18351	P35573	178	IC50	10000	1	ChEMBL	20000679
DB03206	18351	Q13133	10062	IC50	100001	1	BindingDB	18343126
DB03206	18351	Q14697	23193	Ki	25959.99968	6	ChEMBL	7966130
DB03206	18351	Q16739	7357	IC50	100001	1	ChEMBL	20000679
DB03206	18351	Q9H227	57733	IC50	138564.06461	2	ChEMBL	15771446
DB03206	18351	Q9HCG7	57704	IC50	24543.74094	4	ChEMBL	19853441,19931460,20000679,21354674
DB03206	50065259	P04066	2517	Ki	11874.34209	2	ChEMBL	9651160
DB03206	50065259	Q9Y2E5	23324	IC50	560000	1	ChEMBL	15771446
DB03206	50163438	O00754	4125	IC50	64000	1	ChEMBL	15771446
DB03206	50163438	Q9Y2E5	23324	IC50	59000	1	ChEMBL	15771446
DB03206	50163439	P04066	2517	IC50	3500	2	ChEMBL	15771446
DB03206	50163440	O43451	8972	IC50	1500	1	ChEMBL	20000679
DB03206	50163440	P04066	2517	Ki	3.4e+07	1	ChEMBL	
DB03206	50163440	P16278	2720	IC50	90000	1	ChEMBL	15771446
DB03206	50163440	P35573	178	IC50	10000	1	ChEMBL	20000679
DB03206	50163440	Q16739	7357	IC50	100001	1	ChEMBL	20000679
DB03206	50163440	Q9HCG7	57704	IC50	1e+05	1	ChEMBL	20000679
DB03206	50163441	Q9H227	57733	IC50	62928.53089	2	ChEMBL	15771446
DB03206	50163442	P04066	2517	IC50	194000	1	ChEMBL	15771446
DB03206	50163445	O43451	8972	IC50	1000001	1	ChEMBL	20000679
DB03206	50163445	P35573	178	IC50	100001	1	ChEMBL	20000679
DB03206	50163445	Q16739	7357	IC50	100001	1	ChEMBL	20000679
DB03206	50163445	Q9HCG7	57704	IC50	1e+05	1	ChEMBL	20000679
DB03206	50163446	P04066	2517	IC50	150000	1	ChEMBL	15771446
DB03206	50163447	Q9H227	57733	IC50	980000	1	ChEMBL	15771446
DB03206	50312525	O43451	8972	IC50	1000001	1	ChEMBL	20000679
DB03206	50312525	P35573	178	IC50	100001	1	ChEMBL	20000679
DB03206	50312525	Q16739	7357	IC50	9000	1	ChEMBL	20000679
DB03206	50312525	Q9HCG7	57704	IC50	4e+05	1	ChEMBL	20000679
DB03206	50403110	P04066	2517	Ki	9e+07	1	ChEMBL	
DB03206	50403114	P04066	2517	Ki	53000	1	ChEMBL	
DB03208	92485	P00749	5328	IC50	10	1	BindingDB	20061381
DB03208	92485	P00750	5327	IC50	1897.36976	2	BindingDB	20061381
DB03208	92485	P05121	5054	Kd	3.1	1	BindingDB	20061381
DB03208	50135166	P56817	23621	IC50	160001	1	ChEMBL	14592472
DB03208	50241052	P00742	2159	Ki	570	1	ChEMBL	9834152
DB03208	50241052	P17706	5771	IC50	70	1	ChEMBL	20806783
DB03208	50241052	P18031	5770	IC50	4800	1	ChEMBL	20806783
DB03208	50241052	P56817	23621	Ki	5130	1	ChEMBL	24835197
DB03216	50006215	P23526	191	Ki	44.82187	2	ChEMBL	3346868,1588558
DB03220	22948	P00813	100	Ki	11	1	BindingDB	15139750
DB03221	11936	P00918	760	Kd	0.1	1	BindingDB	9865942
DB03221	11937	P00918	760	Kd	1.7	1	BindingDB	9865942
DB03227	50366763	P04406	2597	IC50	500001	2	ChEMBL	11206479
DB03234	50128070	P48449	4047	IC50	31.74802	3	ChEMBL	12747780,19119009,22533316
DB03243	50113835	P07477	5644	Ki	430	1	ChEMBL	12036355
DB03251	14083	P00734	2147	Ki	13400.74625	2	BindingDB,ChEMBL	15771442,18053726
DB03251	50131979	P07477	5644	Ki	30	1	ChEMBL	12930148
DB03251	50131979	P20231	7177	Ki	88	1	ChEMBL	12930148
DB03251	50131979	P20231	64499	Ki	88	1	ChEMBL	12930148
DB03251	50131979	Q15661	7177	Ki	88	1	ChEMBL	12930148
DB03251	50139747	P00734	2147	Ki	12300	1	ChEMBL	14761180
DB03251	50139747	P07477	5644	Ki	30	1	ChEMBL	14761180
DB03252	50352165	P00390	2936	Ki	54600	1	ChEMBL	21795044
DB03255	26187	O43570	771	Ki	9200	7	BindingDB,ChEMBL	18579385,20590092,21282059,20185318,20674354,23265898,23010455
DB03255	26187	P00915	759	Ki	10187.44605	8	BindingDB,ChEMBL	18579385,20590092,21282059,21332115,20185318,20674354,23265898,23010455
DB03255	26187	P00918	760	Ki	5500	9	BindingDB,ChEMBL	18579385,20590092,21282059,21332115,20185318,20674354,23265898,23265903,23010455
DB03255	26187	P07451	761	Ki	2700	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	P22748	762	Ki	9500	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	P23280	765	Ki	208000	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	P35218	763	Ki	218000	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	P43166	766	Ki	661912.91286	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	Q16790	768	Ki	8800	7	BindingDB,ChEMBL	18579385,20590092,21282059,20185318,20674354,23265898,23010455
DB03255	26187	Q9ULX7	23632	Ki	11500	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03255	26187	Q9Y2D0	11238	Ki	534114.09417	5	BindingDB,ChEMBL	18579385,20590092,20185318,20674354,23010455
DB03256	50039121	P00374	1719	Ki	2370	1	ChEMBL	8035423
DB03260	50323740	O43570	771	Ki	370	1	ChEMBL	20590092
DB03260	50323740	P00915	759	Ki	12600	1	ChEMBL	20590092
DB03260	50323740	P00918	760	Ki	34400	1	ChEMBL	20590092
DB03260	50323740	P07451	761	Ki	600	1	ChEMBL	20590092
DB03260	50323740	P22748	762	Ki	450	1	ChEMBL	20590092
DB03260	50323740	P23280	765	Ki	720	1	ChEMBL	20590092
DB03260	50323740	P35218	763	Ki	610	1	ChEMBL	20590092
